Target,ID,DateTime,Username,Tweet,,,,,,,,,
1,1468874744,Tue Apr 07 04:11:03 PDT 2009,pokerface91,snowing again ,,,,,,,,,
1,1468875198,Tue Apr 07 04:11:10 PDT 2009,greggaz,@Spike1506 lol i know ,,,,,,,,,
1,1468875227,Tue Apr 07 04:11:11 PDT 2009,PeacemakerLetti,"@Printenbaby Darling i miss you  We have to watch Jurassic Park, because you got the job ;) u know? xD",,,,,,,,,
1,1468875263,Tue Apr 07 04:11:12 PDT 2009,bellastar9,"The weather is getting cooler, goodbye summer ",,,,,,,,,
1,1468875339,Tue Apr 07 04:11:13 PDT 2009,rosiewitch24,Getting my new bed today!! Yay!  Can't wait to sleep level again.  Just gotta move a bunch of stuff out of the way of the delivery guys ,,,,,,,,,
1,1468875369,Tue Apr 07 04:11:14 PDT 2009,cullamubba,was going to clean my car but apparently it's guna rain ,,,,,,,,,
1,1468875633,Tue Apr 07 04:11:19 PDT 2009,Roonaldo107,@Posh_Totty Because there is no one flashing their knickers &amp, no one buffing it up the car with boobs whilst i'm cleaning mine ,,,,,,,,
1,1468875767,Tue Apr 07 04:11:22 PDT 2009,SkittleLush,"Worst combination ever: 2 cups of Coffee, vitamin pill, cereal and milk. ",,,,,,,,,
1,1468875827,Tue Apr 07 04:11:23 PDT 2009,klaadoresyou,Still very upset but strong,, barely slept last night so I'm going to try and sleep again. I miss him so muchh ,,,,,,,
1,1468875935,Tue Apr 07 04:11:25 PDT 2009,Sammyjo777,"Im up and awake finally, dont wanna b tho  xx",,,,,,,,,
1,1468875943,Tue Apr 07 04:11:25 PDT 2009,zoeycatrinjones,flo the dog has had all her hair cut off  she's bald!,,,,,,,,,
1,1468876347,Tue Apr 07 04:11:33 PDT 2009,headrambles,@eolai Tea is lovely - accidentally used two bags.  Blocking dog's hole involves lots of brambles. ,,,,,,,,,
1,1468876386,Tue Apr 07 04:11:33 PDT 2009,jamesy9876,@Schofe are you and fern going to be on together soon? i miss your banter ,,,,,,,,,
1,1468876632,Tue Apr 07 04:11:39 PDT 2009,Serena_xo,sickk   in class essay tomorrow last day of school on thurs woooohhh,,,,,,,,,
1,1468876642,Tue Apr 07 04:11:39 PDT 2009,ChristinexOx,getting ready for work ,,,,,,,,,
1,1468876828,Tue Apr 07 04:11:42 PDT 2009,OurDogBaxter,It's snowing in April? I'll never get to go out and run around ,,,,,,,,,
1,1468876843,Tue Apr 07 04:11:42 PDT 2009,shitika,"@MarissaTree - ooohh i envy you, right there!!! ",,,,,,,,,
1,1468876946,Tue Apr 07 04:11:44 PDT 2009,TroisNyxEtienne,@SalocinTEN: The same problem? I can't believe it! ,,,,,,,,,
1,1468876981,Tue Apr 07 04:11:46 PDT 2009,dhanno,No Red Sox opening game for me.  Conflicts will prevent me from going to the rescheduled game.,,,,,,,,,
1,1468877177,Tue Apr 07 04:11:49 PDT 2009,zola237,@ExMi So sorry to hear you did not find your dog yet ,,,,,,,,,
1,1468877386,Tue Apr 07 04:11:53 PDT 2009,raerobs31,at the hospital getting my friend put in ,,,,,,,,,
1,1468877481,Tue Apr 07 04:11:55 PDT 2009,sazzybabe61,being ill on the sofa feeling very sorry for myself ,,,,,,,,,
1,1468877541,Tue Apr 07 04:11:57 PDT 2009,celsbels,"@tedi31 no, you can't  it's an autorefresh of I think the past 48 hours only.",,,,,,,,,
1,1468878229,Tue Apr 07 04:12:09 PDT 2009,NKFAN1989,What?? Joe tweeted? What is his id? I am on the road I cant check ,,,,,,,,,
1,1468878301,Tue Apr 07 04:12:11 PDT 2009,catherinebaxter,is at home today...not very well again ,,,,,,,,,
1,1468878459,Tue Apr 07 04:12:13 PDT 2009,L_Ligas,"is not having a good time, 2 cases of cluster headaches already this morning!  #fb",,,,,,,,,
1,1468878528,Tue Apr 07 04:12:15 PDT 2009,daniellec_x,not going to makke it to boling today  got no money!,,,,,,,,,
1,1468878662,Tue Apr 07 04:12:18 PDT 2009,rumpledoodles,just saw a bunch of dead pigeons on the grass. I am now a horrid mixture of sadness and disgust. ,,,,,,,,,
1,1468878863,Tue Apr 07 04:12:21 PDT 2009,Retro_Jack,"I plan on watching the Fast and the Furious later, but now I should really do some work ",,,,,,,,,
1,1468879329,Tue Apr 07 04:12:30 PDT 2009,urfavebrunette,at work and I'm tired even though I went to bed early ,,,,,,,,,
1,1468879334,Tue Apr 07 04:12:29 PDT 2009,abcdefghijaz,exploring the world of twitter... going to town in a bit. don't want to. ,,,,,,,,,
1,1468879342,Tue Apr 07 04:12:30 PDT 2009,UnboundUrchin,"@mmauran ahh, i don't know! i'm not escaping, but really, i dn't know.  for me, its an undefinable thingie... dsn't hv to hv a definition",,,,,,,,,
1,1468879472,Tue Apr 07 04:12:32 PDT 2009,millex3,http://twitpic.com/2y9xm - this shit ball didn't come down ,,,,,,,,,
1,1468879484,Tue Apr 07 04:12:32 PDT 2009,MissButterfly06,Rickey Smiley is okay but I really miss the Big Phat morning show ,,,,,,,,,
1,1468879762,Tue Apr 07 04:12:39 PDT 2009,daniellecarterr,Dreading school today and tomorrow. Im going to get in sooo much trouble one of the two days. ,,,,,,,,,
1,1468879773,Tue Apr 07 04:12:40 PDT 2009,JNxx,my fingers ache  they feel like they have arthritis,,,,,,,,,
1,1468880257,Tue Apr 07 04:12:49 PDT 2009,tractorqueen,@Majestic76 hour just to check if Jon had twittered. Have a major headache fr such disruptive sleep pattern. ,,,,,,,,,
1,1468880709,Tue Apr 07 04:12:56 PDT 2009,kittencaruso,My rattie is still sick has pneumonia n a tumor  im really run down n depressed n havin a fibro day.,,,,,,,,,
1,1468880727,Tue Apr 07 04:12:57 PDT 2009,JLothian,@Chaddah I do too and my back is stiff ,,,,,,,,,
1,1468880764,Tue Apr 07 04:12:57 PDT 2009,___LIZ___,Omg its raining ,,,,,,,,,
1,1468880826,Tue Apr 07 04:12:58 PDT 2009,5ophi3,Not very happy because my laptop decided to delete all my music ,,,,,,,,,
1,1468881063,Tue Apr 07 04:13:03 PDT 2009,gcnovus,had a lot of trouble sleeping last night. went to bed early and still had to sleep in an extra hour. grr ,,,,,,,,,
1,1468882107,Tue Apr 07 04:13:22 PDT 2009,flyyoufools,"@sonaljhuj Yes, it is. Or maybe half of my subscribers left  - Again.",,,,,,,,,
1,1468882340,Tue Apr 07 04:13:25 PDT 2009,glass_stiletto,@Sami_ontwit pissed off and hungry with no where to go and nothing to eat! ,,,,,,,,,
1,1468882754,Tue Apr 07 04:13:33 PDT 2009,amyknapp,"Google, I love you, but I am having the utmost difficulties sorting out my accounts. I'm sure it's my fault, but just letting you know... ",,,,,,,,,
1,1468882931,Tue Apr 07 04:13:36 PDT 2009,monnie,"@ashleeadams if someone left a phone at my work i wouldn't go through it but its sad you can't hope for the same in everyone, hey ",,,,,,,,,
1,1468883006,Tue Apr 07 04:13:37 PDT 2009,em_rose,Might go sit on the swing and do some revision later. I want to go on holiday ,,,,,,,,,
1,1468883078,Tue Apr 07 04:13:39 PDT 2009,katie_quibell,@gemsmaquillage myn should of been here today but it didnt turn up  hope its here 2moz !! x,,,,,,,,,
1,1468883140,Tue Apr 07 04:13:41 PDT 2009,laurabhere,is having some sort of mind blank ,,,,,,,,,
1,1468883410,Tue Apr 07 04:13:46 PDT 2009,byse,Oops. This stop was not calculated. Still in Tennesse ,,,,,,,,,
1,1468883733,Tue Apr 07 04:13:51 PDT 2009,MissWTFoxtrot,"@emmabush Well, I didn't mention the stale Peeps. ",,,,,,,,,
1,1468883734,Tue Apr 07 04:13:52 PDT 2009,mikafonacier,"@MarinaSg I KNOW, MAR!! I saw it in my updates!!  I don't understand.. are they changing again?",,,,,,,,,
1,1468883762,Tue Apr 07 04:13:51 PDT 2009,felippesouza,"i miss crist�bal, renata, alysson, lucas, mohamed.. oh, i wish i could see my friends and my almost-not-boyfriend everyday ",,,,,,,,,
1,1468884173,Tue Apr 07 04:13:59 PDT 2009,thedak,@lisiepeasie I'm supposed to be the one who falls in love with cute French ladies. ,,,,,,,,,
1,1468884722,Tue Apr 07 04:14:09 PDT 2009,huiminnnn,wonders how how how !   http://plurk.com/p/n1czp,,,,,,,,,
1,1468884756,Tue Apr 07 04:14:09 PDT 2009,xtriKARAtopsx,@kristinabitch I can't believe she's going to be gone in less than 24 hours. I'm going to miss her. ,,,,,,,,,
1,1468884983,Tue Apr 07 04:14:14 PDT 2009,decadentdream,is going to have to grab Heroes tomorrow ,,,,,,,,,
1,1468885588,Tue Apr 07 04:14:26 PDT 2009,Jemmargh,no bloody poptarts at the co-op. i hate random cravings ,,,,,,,,,
1,1468885660,Tue Apr 07 04:14:27 PDT 2009,Laaaurrren,Ugh  no school pleaseeeee &lt,/3,,,,,,,,
1,1468886198,Tue Apr 07 04:14:37 PDT 2009,crazymitchell,has neglected Twitter of late  I'm sorry twitter *snifs*,,,,,,,,,
1,1468886366,Tue Apr 07 04:14:40 PDT 2009,DaMaHug,@fudgecrumpet You'll be there one day. ,,,,,,,,,
1,1468886519,Tue Apr 07 04:14:43 PDT 2009,SaintyM,Well twiter dont work with O2!! just with vodaphone ,,,,,,,,,
1,1468886750,Tue Apr 07 04:14:47 PDT 2009,tsarnick,@Zanna85 i don't like that day ,,,,,,,,,
1,1468892785,Tue Apr 07 04:16:30 PDT 2009,tblightfoot,Is sick...half price sushi from Kumo did not agree with me.  ,,,,,,,,,
1,1468893186,Tue Apr 07 04:16:37 PDT 2009,KerryMG,"@holyschmoke aw don't remind me, I love this time of year cos there is so much rugby on but it also means the end of the season is nigh ",,,,,,,,,
1,1468893232,Tue Apr 07 04:16:38 PDT 2009,ptvolkmar,Off to The lumberyard  ,,,,,,,,,
1,1468893236,Tue Apr 07 04:16:39 PDT 2009,PrettyDisturbia,thinks the numbing is getting worse!! and fillings are much worse than I remember... does anyone want 7 easter eggs???!  xx,,,,,,,,,
1,1468893368,Tue Apr 07 04:16:40 PDT 2009,dkb2715,I'm pretty sure I have a small cold...ugh baby germs ,,,,,,,,,
1,1468893543,Tue Apr 07 04:16:43 PDT 2009,markus_breuer,starting a short lunch break. must be short. my paper is not as far as it was planned to be at this time of day ,,,,,,,,,
1,1468893818,Tue Apr 07 04:16:48 PDT 2009,sammi_x,"waiting to go back to my cold, lonely student room !  booo.",,,,,,,,,
1,1468894509,Tue Apr 07 04:17:01 PDT 2009,SpinSity,@iamjonathancook have fun tonight. I wish i could gooooo ,,,,,,,,,
1,1468894551,Tue Apr 07 04:17:01 PDT 2009,sweisbrot,@weirdchina I hope you realize that your website is blocked by China.. I live in Wuhan and have to proxy in to your site ,,,,,,,,,
1,1468894557,Tue Apr 07 04:17:01 PDT 2009,fonzareli,@j_e_p  me too ,,,,,,,,,
1,1468894667,Tue Apr 07 04:17:03 PDT 2009,CycleFreak,http://twitpic.com/2ya1c - Good F'in Morning  Springtime my ass. Global warming?! Suck it!,,,,,,,,,
1,1468895003,Tue Apr 07 04:17:10 PDT 2009,nicole___,@mileycyrus Aww  Chin up hun! You can do it ,,,,,,,,,
1,1468895074,Tue Apr 07 04:17:11 PDT 2009,gurneetsingh,CBI is Congress Bureau of Investigation. ...Ita a BIG RED QUESTION MARK on the capability of Indian Judiciary System... ,,,,,,,,,
1,1468895375,Tue Apr 07 04:17:17 PDT 2009,myglasseye,My Lumiquest Softbox III arrived! But all the batteries in my SB-800 are dead ,,,,,,,,,
1,1468895406,Tue Apr 07 04:17:18 PDT 2009,AnotherSociety,Thinks!!!!!! i should have rented wheelman ,,,,,,,,,
1,1468895561,Tue Apr 07 04:17:21 PDT 2009,KevinDoyle,Off to the office again today - going to be a BUSY day  So many things to do.,,,,,,,,,
1,1468895726,Tue Apr 07 04:17:23 PDT 2009,ivormurray,"Eating one of the kids' Easter Eggs  Oh dear, I have no will power ......",,,,,,,,,
1,1468895805,Tue Apr 07 04:17:25 PDT 2009,sausagesmcgee,my cat died last january- he was one of my best friends ,,,,,,,,,
1,1468895854,Tue Apr 07 04:17:26 PDT 2009,alisa85,Oh and forgot to mention. I have no voice. ,,,,,,,,,
1,1468895935,Tue Apr 07 04:17:27 PDT 2009,melbgirl,@miafreedman I'm loving Harem pants at the moment! Seriously! But not the ones with a crutch to the knee! Ewwww ,,,,,,,,,
1,1468896001,Tue Apr 07 04:17:28 PDT 2009,miamullins,is soo bored and  i just wanna go out and have some fun but thandis at some gay thing all day ,,,,,,,,,
1,1468896024,Tue Apr 07 04:17:29 PDT 2009,seregon,@ollyog I really am jealous ,,,,,,,,,
1,1468896086,Tue Apr 07 04:17:30 PDT 2009,Ayshah_,okay off to do some job hunting.. can you believe a small gaming comp told me I was over qualified with experience &gt,.&lt, for real  ninnies,,,,,,,
1,1468896280,Tue Apr 07 04:17:34 PDT 2009,AllyPallyEmery,Saracens losing Andy Farrell to retirement ,,,,,,,,,
1,1468896322,Tue Apr 07 04:17:34 PDT 2009,StephieeRosee,bad dayy ,,,,,,,,,
1,1468896512,Tue Apr 07 04:17:38 PDT 2009,katie_quibell,is gutted my M.AC myth Lipstick broke after 1 use ,,,,,,,,,
1,1468896707,Tue Apr 07 04:17:41 PDT 2009,jessicatsang,@JodieWanKenobie Oh yer btw before i go i direct messaged you  not good news im afraid :'(,,,,,,,,,
1,1468897664,Tue Apr 07 04:17:59 PDT 2009,coscomputing,@degrafik The one thing I have learnt is that Sinusitis is a pain in the nose! ,,,,,,,,,
1,1468898009,Tue Apr 07 04:18:06 PDT 2009,TessMorris,I might have to stop following that particular celeb its ruining my liking of him ,,,,,,,,,
1,1468898321,Tue Apr 07 04:18:10 PDT 2009,CaitlinEHolland,Yea!!! Calgary won last night!!!!  poor Montreal lost to Ottawa though ,,,,,,,,,
1,1468898359,Tue Apr 07 04:18:11 PDT 2009,xtriKARAtopsx,@kristinabitch I can't believe shes going to be gone in less than 24 hours. I'm going to miss her so much. ,,,,,,,,,
1,1468898540,Tue Apr 07 04:18:15 PDT 2009,LoopyLauraa,"I'm feeling ecstatic!! I met James Matthews and Josh Wilkinson and got James Towel xD, maan my ears are still ringing and my throat hurts ",,,,,,,,,
1,1468898585,Tue Apr 07 04:18:15 PDT 2009,markbowen,@invokedprojects @kennymeyers There was a post about it. Playcode was Victor who had been previously banned ,,,,,,,,,
1,1468898678,Tue Apr 07 04:18:18 PDT 2009,monikalovesuu93,@mileycyrus god we have a blizzard here ,,,,,,,,,
1,1468898980,Tue Apr 07 04:18:22 PDT 2009,TVFanUK,@Lady_Twitster not really. ,,,,,,,,,
1,1468899060,Tue Apr 07 04:18:24 PDT 2009,lmac_,ugh todays going to be so bad ,,,,,,,,,
1,1468899630,Tue Apr 07 04:18:35 PDT 2009,DorienBlommers,"Great, it just started to rain ",,,,,,,,,
1,1468899696,Tue Apr 07 04:18:36 PDT 2009,dleeshish,So tired of crying... ,,,,,,,,,
1,1468899933,Tue Apr 07 04:18:40 PDT 2009,missleslieanne,@ABIBAN ohnoes  what's up bansal?,,,,,,,,,
1,1468899950,Tue Apr 07 04:18:41 PDT 2009,Cruelimnet,my trainer calls ... I have to go to sport ,,,,,,,,,
1,1468900067,Tue Apr 07 04:18:42 PDT 2009,cklovewinter,"@thatswhack74 aww, thank you so much! i want to see it too ",,,,,,,,,
1,1468900074,Tue Apr 07 04:18:43 PDT 2009,jenniferlii,MAKE IT STOP  fu headache and cold why the hell do you come at such wrong times.,,,,,,,,,
1,1468900102,Tue Apr 07 04:18:43 PDT 2009,sebby_peek,"bahah, two days before my birthday, i'll be in the shittest mood ever! D: beware of seb on the 28th of April ",,,,,,,,,
1,1468900365,Tue Apr 07 04:18:48 PDT 2009,dirtyrottengoss,@Nathaniel_3 well im someone's bitch. I cant say no cause i feel guilty. Even though i hate it. And my arms are sore from moving fixtures ,,,,,,,,,
1,1468900457,Tue Apr 07 04:18:50 PDT 2009,tink68113,So far not much going on today.  We will have to wait and see what today brings I guess.  Another yucky day out though. ,,,,,,,,,
1,1468900718,Tue Apr 07 04:18:55 PDT 2009,alexcentomo,"omg i slept 2 hours, this sucks. now i'm off to school until 5:30  then i have to memorize my french oral and study for exams :'( too much",,,,,,,,,
1,1468900838,Tue Apr 07 04:18:57 PDT 2009,Meg_Carson,Up early and off to work till 6:30pm. ,,,,,,,,,
1,1468901008,Tue Apr 07 04:19:01 PDT 2009,TmarSD828,Bleh late for work ,,,,,,,,,
1,1468901316,Tue Apr 07 04:19:05 PDT 2009,shelldaynight,is wondering if she smells? Why else would her two best friends in the world leave her ,,,,,,,,,
1,1468901721,Tue Apr 07 04:19:12 PDT 2009,nickshulder,Just woke up. I need more sleep. Funeral at 12 ,,,,,,,,,
1,1468902212,Tue Apr 07 04:19:22 PDT 2009,babsalaba,Just got a call from the s2bx: my little one is sick and wants to stay home today. ,,,,,,,,,
1,1468902249,Tue Apr 07 04:19:22 PDT 2009,xLacerationx,@Britta_04 nawww love dont be like that ,,,,,,,,,
1,1468902452,Tue Apr 07 04:19:26 PDT 2009,alexisnoel,Yeah... Can't do this... But gotta find a way to just be okay. Buttercup can't cheer up ,,,,,,,,,
1,1468902530,Tue Apr 07 04:19:28 PDT 2009,kanimal,@andrea_space we have snow still ,,,,,,,,,
1,1468902609,Tue Apr 07 04:19:29 PDT 2009,MATTY_METAL118,chicken on my sarnies makes me sick. why oh why?  ill have to get a heinz BIG soup later on,,,,,,,,,
1,1468902618,Tue Apr 07 04:19:29 PDT 2009,yaili,jquery is bringing me down ,,,,,,,,,
1,1468902637,Tue Apr 07 04:19:29 PDT 2009,thefeeders,"I was gonna go dig up some stumps yesterday, then it snowed! after a month of 50 degree temps, it's back to 30s and snow! ",,,,,,,,,
1,1468903567,Tue Apr 07 04:19:47 PDT 2009,AGremlin,@NineBlackAlps Yeah I was looking all day yesterday for it. ,,,,,,,,,
1,1468903626,Tue Apr 07 04:19:48 PDT 2009,exmi,need to do some work. ,,,,,,,,,
1,1468903718,Tue Apr 07 04:19:49 PDT 2009,pammy_lane,no eyeliner. i feel naked. leaving the flat now to get to the shops for my mum. and i might text my boyfriend. i miss him ,,,,,,,,,
1,1468903726,Tue Apr 07 04:19:50 PDT 2009,Bubbelz,i'm working ,,,,,,,,,
1,1468903954,Tue Apr 07 04:19:54 PDT 2009,pfortaleza,It's too nice to go to work ,,,,,,,,,
1,1468907284,Tue Apr 07 04:20:49 PDT 2009,Azza87,doesnt want to wake up at 5am for work  not cool,,,,,,,,,
1,1468907323,Tue Apr 07 04:20:50 PDT 2009,MrsDeer,"@cottoncandizzle Ur SO right.. I wish I was in NYC, too.. Or Los Angeles.. Las Vegas.. Awww &lt;/3 ",,,,,,,,,
1,1468907603,Tue Apr 07 04:20:55 PDT 2009,Amib70,okay wow apparently my bus already went by. now i have to walk like two miles to my school ,,,,,,,,,
1,1468907856,Tue Apr 07 04:21:00 PDT 2009,specialk72,"back at work, haven't even managed to get through the new emails in my inbox yet ",,,,,,,,,
1,1468908021,Tue Apr 07 04:21:02 PDT 2009,hollyclarkx,is well bored and has to wait for 3 hours to start getting ready ,,,,,,,,,
1,1468908032,Tue Apr 07 04:21:02 PDT 2009,ThomasGudgeon,"My internet is being painfully slow, it hurts ",,,,,,,,,
1,1468908270,Tue Apr 07 04:21:06 PDT 2009,cupcakeslam23,It's so cold this morning! Not even 40 degress today. I'm wearing 3 layers and still shaking. Brrrr.... ,,,,,,,,,
1,1468908768,Tue Apr 07 04:21:15 PDT 2009,shubhashish,the 15 min nap at my desk din help ,,,,,,,,,
1,1468909044,Tue Apr 07 04:21:21 PDT 2009,petesanderson,@sausagesmcgee  sorry to hear your cat died.  That's always shit.  I miss mine immensely (he's in the UK still) ,,,,,,,,,
1,1468909155,Tue Apr 07 04:21:22 PDT 2009,pjclare,"@Ailsa_Brown lol. Only 4 more episodes in the season, too... ",,,,,,,,,
1,1468909205,Tue Apr 07 04:21:23 PDT 2009,MagicTina,Shame processing pics isn't as much fun as actually taking them  .,,,,,,,,,
1,1468909788,Tue Apr 07 04:21:32 PDT 2009,shorty_tm,"just woken up, finally got to sleep last night, alone, on the couch  watching one tree hill eating cheese and crackers!",,,,,,,,,
1,1468910134,Tue Apr 07 04:21:39 PDT 2009,chris_owen,"@plastikgyrl Gah, of course. HUGE mess. ",,,,,,,,,
1,1468910176,Tue Apr 07 04:21:40 PDT 2009,SniperXan,"@Darnell hmm, still a nogo. Up here in Canada we're pretty restricted to what tv we can watch online because of copyright laws. ",,,,,,,,,
1,1468910209,Tue Apr 07 04:21:40 PDT 2009,jharrison99,Taling the train in sigh ,,,,,,,,,
1,1468910463,Tue Apr 07 04:21:45 PDT 2009,nikinecrophilia,wishes she was talking to Joey right now... hes the only one that seems to be able to cheer her up lately ,,,,,,,,,
1,1468910688,Tue Apr 07 04:21:48 PDT 2009,jumoke,@poidge ul man ,,,,,,,,,
1,1468910748,Tue Apr 07 04:21:50 PDT 2009,mosesrenegade,@mubix but they don't care of the implications of that information. Frankly too few care about sec when lives are at stake ,,,,,,,,,
1,1468910825,Tue Apr 07 04:21:51 PDT 2009,NatalieDread,"I'm trying not to do anything today as I probably have the flu, but still have mtg with my adviser, career fair, chem quiz, &amp; group mtg! ",,,,,,,,,
1,1468910972,Tue Apr 07 04:21:54 PDT 2009,astonwest,"Wow, certainly are a lot of magazines closing down. ",,,,,,,,,
1,1468911207,Tue Apr 07 04:21:58 PDT 2009,mattleach,"Just booked a dentist appointment, what joy ",,,,,,,,,
1,1468911251,Tue Apr 07 04:21:59 PDT 2009,The_Bev,Ugh. I didn't really finish my CS  I turned it in as is. I will be able to do better now though. Less distractions. lol,,,,,,,,,
1,1468911308,Tue Apr 07 04:21:59 PDT 2009,pdaonline,I really hope I don't die before I get to meet Prince.. Seriously.. I will be a sad corpse.. ,,,,,,,,,
1,1468911740,Tue Apr 07 04:22:07 PDT 2009,bartvyvey,"@allaboutenergy Do you happen to have this song in your collection? http://www.amazon.com/I-Am/dp/B001CQ6578   I cannot buy it, USA only ",,,,,,,,,
1,1468912670,Tue Apr 07 04:22:23 PDT 2009,TVFanUK,@Lady_Twitster Only managed two this morning. Bit depressing really. ,,,,,,,,,
1,1468913405,Tue Apr 07 04:22:37 PDT 2009,CITYPUBLICITY,@mikeboyd  anyway if they go... i hope there will be a caffine replacement in that area ,,,,,,,,,
1,1468913518,Tue Apr 07 04:22:39 PDT 2009,Roonaldo107,@Tracy_R Evil!! I have a prawn salad ,,,,,,,,,
1,1468913644,Tue Apr 07 04:22:42 PDT 2009,NicholasNuNu,"@kristenkreuk Hey Kristen, thought ur work on Smallville was awesome, havnt seen SF (not released in Aus yet)  Any new projects coming up?",,,,,,,,,
1,1468913973,Tue Apr 07 04:22:48 PDT 2009,christinesimms,just woke up...its cloudy in the virgin islands  only two more days here til i have to go back to seattle,,,,,,,,,
1,1468914000,Tue Apr 07 04:22:48 PDT 2009,Nicholas698,@head_bigg The mad marathon of Gears 2 sessions has done my Xbox in LOL! RROD last night ,,,,,,,,,
1,1468914083,Tue Apr 07 04:22:49 PDT 2009,alexryanne,@scrumptious1 haha i know! i missed the series premier of greek too! ,,,,,,,,,
1,1468914193,Tue Apr 07 04:22:51 PDT 2009,NathalieKinders,@sannewielenga I want/need them here too ,,,,,,,,,
1,1468914207,Tue Apr 07 04:22:51 PDT 2009,ladytwiglet,ugh.  i wish someone would make a dA script to make it easier to remove people from your devwatch   what a ballache!,,,,,,,,,
1,1468914556,Tue Apr 07 04:22:58 PDT 2009,pinkybero,Noooooo the orioles beat the Yankees 10-5  need to get to bmore to see derek jeter!!!!,,,,,,,,,
1,1468914768,Tue Apr 07 04:23:02 PDT 2009,EmmieLouM,"@foxiehaha I wish, going for a blood test tomorrow am not well unfortunatly ",,,,,,,,,
1,1468914871,Tue Apr 07 04:23:05 PDT 2009,digbyj,tweetdeck seems to have died on me  Need to find a reliable twitter platform. Any ideas?,,,,,,,,,
1,1468914882,Tue Apr 07 04:23:04 PDT 2009,zebedeejane,@tinkissarah Have fun!!  Am off to do some cleaning at the bungalow ,,,,,,,,,
1,1468914969,Tue Apr 07 04:23:05 PDT 2009,MengleOh67,"picture, check... cell phone approved, check... now I just have to figure out how to get followers  it's lonely in here",,,,,,,,,
1,1468915210,Tue Apr 07 04:23:10 PDT 2009,mbg31793,it is way to cold this morning... i dont wanna get out of bed... but i have to ,,,,,,,,,
1,1468915578,Tue Apr 07 04:23:16 PDT 2009,Becca_A_Walsh,"Once again in the library working on yep, you guessed it my filiocht bh�il essay! I feel i have been banished to this awful place forever ",,,,,,,,,
1,1468915893,Tue Apr 07 04:23:22 PDT 2009,Keels_90,@rach210 mhmm coles deli i hear we are getting feral brown shirts soon indetad of our lovely blue ,,,,,,,,,
1,1468916066,Tue Apr 07 04:23:26 PDT 2009,caricariboberri,"@Frostee Sweetheart, he's from Russia...  I think you're stuck with the snow.  ",,,,,,,,,
1,1468916211,Tue Apr 07 04:23:28 PDT 2009,_CHRiSLY_,"Sun and D�ner, what a great lunch break. But now it's project time again  Upcoming meeting: Masterplan - sounds important BUT IS  ...",,,,,,,,,
1,1468916329,Tue Apr 07 04:23:31 PDT 2009,danherbert,My &quot,stuff your face with nothing but fruit all morning&quot, diet has been severely thwarted by the fact that we're out of fruit. ,,,,,,,
1,1468916417,Tue Apr 07 04:23:31 PDT 2009,3XE,Just had lunch and now its back to the grinding stone... Wish I could be at KKNK ,,,,,,,,,
1,1468916524,Tue Apr 07 04:23:33 PDT 2009,joellerush,@mileycyrus GOOD LUCK! i wish i could be thereee ,,,,,,,,,
1,1468916712,Tue Apr 07 04:23:37 PDT 2009,yip6,"Just woke up, god I feel lazy. Shower time then off 2 the bank before work at 11 ",,,,,,,,,
1,1468917068,Tue Apr 07 04:23:43 PDT 2009,LilBitSassy,"a pic, and the darn thing flew off before I could.  I can never get those close up shots like in &quot;Birds and Blooms&quot; ",,,,,,,,,
1,1468917268,Tue Apr 07 04:23:47 PDT 2009,robynsweeney,If today wasn't shit enough I just ate a mouldy roll ,,,,,,,,,
1,1468917396,Tue Apr 07 04:23:50 PDT 2009,far1983,Too much booze talk... making me miss it a lot ,,,,,,,,,
1,1468917538,Tue Apr 07 04:23:51 PDT 2009,lukehmuse,I hate  dual carriageway roundabouts. So much. ,,,,,,,,,
1,1468917685,Tue Apr 07 04:23:55 PDT 2009,jaspersharpe,Going to The Works later for another &quot,70%&quot, session.Bloody boring but it's probably all I'm up to(still) for now.And I have rubbish skin. ,,,,,,,
1,1468917989,Tue Apr 07 04:24:00 PDT 2009,3CB,"@louizah just watched the repeat of Zain challenge...smart kids!! i feel so blonde  What day &amp; time does the show air in TZ, anyone?",,,,,,,,,
1,1468918031,Tue Apr 07 04:24:01 PDT 2009,Dominiquegary,At the school for the disttict track meet. I don't wanna go ,,,,,,,,,
1,1468918043,Tue Apr 07 04:24:01 PDT 2009,MelissaJohnsen,Have to wait 45 minutes for the next bus home  I need my own car so bad...,,,,,,,,,
1,1468918657,Tue Apr 07 04:24:11 PDT 2009,maddieee_,can't get TwitterBerry to work ,,,,,,,,,
1,1468918854,Tue Apr 07 04:24:14 PDT 2009,ianibbo,"Wondering where I can find the last ep of Old Harrys Game... the R4 website redesign is pretty, but not helping me atm ",,,,,,,,,
1,1468919137,Tue Apr 07 04:24:19 PDT 2009,nuyorican718,i wish i could go see day 26 today  i hate suite 98 they tease all the 20 y/o's ugh!!!!,,,,,,,,,
1,1468919216,Tue Apr 07 04:24:21 PDT 2009,rricky,"@beckamcmaster general cleaning, very dull ",,,,,,,,,
1,1468919387,Tue Apr 07 04:24:23 PDT 2009,Rinnifer,no one wants to ring me  lol kidding im hunting for zombies not witches (Y),,,,,,,,,
1,1468919408,Tue Apr 07 04:24:25 PDT 2009,OMGSarahsays,Wicked was mentioned on This morning - I heard it all the way from upstairs - Alexia Khadime is coming back in May and Kerry is leaving ,,,,,,,,,
